uuid, score, group
4892c005-3055-4b56-ad86-d0fbfe07ebd8, 0.8725314183123877, 0
05049c05-1c69-42a4-a67f-99c5b2b31ea4, 0.8725314183123877, 0
67a371bd-2301-4422-8a08-4864c82022d4, 0.8725314183123877, 0
505e0318-6815-42e0-87d2-3d9127180112, 0.8725314183123877, 0
334d4d41-f5e5-4492-8791-72aa268629fc, 0.8725314183123877, 0
8da341dc-145d-41e6-b021-22ad79151ea0, 0.8725314183123877, 0
283cf41a-0417-4823-9412-47f32647dda9, 0.8725314183123877, 0
dcc531ee-b971-4fcd-a969-7c19837e8ddf, 0.8725314183123877, 0
177747aa-b296-41a0-9f9d-513f585df163, 0.8725314183123877, 0
abb8d852-a557-494e-a24a-e51c24221719, 0.8725314183123877, 0
4e4a599b-27f0-4b89-9e7b-52f641ad1642, 0.8725314183123877, 0
ac8cb899-0179-45f5-8f37-63576d4041a7, 0.8725314183123877, 0
76e80706-b92c-4837-b89e-18806d042a57, 0.8725314183123877, 0
7cb23a0e-94a9-4975-994b-7e18cda9b48e, 0.8725314183123877, 0
2aef89ac-be92-4f26-b238-f3586ac60387, 0.8725314183123877, 0
efa8168f-2ce5-4fc4-945a-21b92c0871ab, 0.8725314183123877, 0
a55df748-6e7b-40ec-b261-b78216cf46b4, 0.8707360861759424, 0
0361187e-3378-4f89-aed2-2b7d12eb50f4, 0.8707360861759424, 0
64295604-9d9a-4cd2-8e4d-f6c6a1277f1f, 0.8707360861759424, 0
7e80d7c6-ac7d-4f80-92bd-2877c145f215, 0.8707360861759424, 0
084cd11f-a77e-4034-9a18-0aa8c1d360ff, 0.8707360861759424, 0
2d9d9ac6-79a6-46e4-8979-209cb0fef9b5, 0.8707360861759424, 0
c76217b3-eebd-4ecb-9907-c1a8d69d331e, 0.8707360861759424, 0
df387bbd-10a5-4221-bdc2-ef5212772ade, 0.8707360861759424, 0
661dc3ad-1298-40e3-b787-ebff692ac092, 0.8707360861759424, 0
0b8753b0-f123-4e6e-88d4-7abfbb43efbd, 0.8707360861759424, 0
a8ff2a2e-0c9d-42a0-822b-fcb12749ad88, 0.8707360861759424, 0
acf484d8-cba5-40d2-85b8-4d86fdd27989, 0.8707360861759424, 0
2fb48291-a492-43fa-8006-3193c23045b0, 0.8707360861759424, 0
25760616-0c2d-4e4f-8302-57559356f8c6, 0.8707360861759424, 0
14756368-b5ce-48c3-aa1e-5d0256dd48ad, 0.8707360861759424, 0
f9a7fcc6-12ee-4bb1-a6f6-ad8963b93907, 0.8689407540394972, 0
f58629c9-2fbd-4017-b4ff-236a681ec903, 0.8689407540394972, 0
5e3cbe72-50be-430d-b4a4-bbab47d404d2, 0.8689407540394972, 0
5743bfc4-65be-4356-a708-46367455a1ce, 0.8689407540394972, 0
49743977-68f2-4c75-968e-6883d70aa305, 0.8689407540394972, 0
40b6e621-9479-47fc-a57a-898b9f4c3da8, 0.8689407540394972, 0
6b70cefa-8d24-419c-b18c-da234e6a265b, 0.8689407540394972, 0
d0d72aa2-e717-4fb8-8819-4534eab2d963, 0.8689407540394972, 0
a03288ca-f128-482f-a333-0b5bf90f2c6a, 0.8689407540394972, 0
e2455253-0e69-4910-a88b-086d520638ef, 0.8689407540394972, 0
00ca1b19-d650-4e6b-ad23-27238dc696b4, 0.8689407540394972, 0
fe6571ae-3a3e-43f4-b7e2-5a2d156bd2ed, 0.8689407540394972, 0
030e4574-42a1-4ef5-b212-29fb8ae24c96, 0.8689407540394972, 0
0ef0701b-0943-476c-962f-93fef384a992, 0.8689407540394972, 0
a6fcef11-20de-4176-ba14-8c0e5b91ad8b, 0.8689407540394972, 0
1800b782-7de3-4942-abab-03e0683eca99, 0.867145421903052, 0
6ac5b1f7-4134-43ad-8fdc-60499ebd2ec0, 0.867145421903052, 0
4e0afc5e-8133-403f-bc14-9583441f8161, 0.867145421903052, 0
56e4de8d-ee22-41ce-bacd-dd04d4b2731d, 0.867145421903052, 0
2f317ba7-fdd4-42b5-9b59-d4bcb36ec8a4, 0.867145421903052, 0
3db42676-d233-4871-ae76-90dd2cebcd22, 0.867145421903052, 0
6a2bfeae-f564-4ac8-9b47-9ed74bd275be, 0.867145421903052, 0
c7dee840-cb05-4074-a8c3-a70e1bf1672a, 0.867145421903052, 0
f2728636-dd99-4207-8362-472dd2a50493, 0.867145421903052, 0
1808bd3a-6384-4f74-b277-c78d469bd5f0, 0.867145421903052, 0
8696bd90-8f63-499f-a60f-462a0b8d50df, 0.867145421903052, 0
977b9626-c941-4306-8f8e-ee67d5261f23, 0.867145421903052, 0
629fa6a2-7283-46b7-9ce4-373bfc589132, 0.8653500897666069, 0
452fc187-67b4-4f9d-bd05-475e6c9af6be, 0.8653500897666069, 0
1af7a6ec-0779-40f0-87c4-6d658d1b9886, 0.8653500897666069, 0
7cb9ff89-a8fb-4160-bfb8-f49e6d4dcb88, 0.8653500897666069, 0
ac80a8c5-d30b-428e-af33-e25787d97406, 0.8653500897666069, 0
d0566b25-aa58-432b-9370-b0528c6b1536, 0.8653500897666069, 0
a54f73dc-269a-495d-9d9e-e51a6cb476e1, 0.8653500897666069, 0
1b58cc2e-2ef4-4a82-9dbd-ec1c62f50934, 0.8653500897666069, 0
264fb285-0eb0-4c90-9271-03057f0e9d54, 0.8653500897666069, 0
996c9d85-317a-43d9-a2c3-5b6a4c8e21a4, 0.8653500897666069, 0
84e2ca4a-32a9-4bfb-aef2-5af13d8c1d26, 0.8635547576301617, 0
0febd541-dfae-4c08-8f50-addcaa09a276, 0.8635547576301617, 0
2848847c-748a-422d-bdd5-86bb57b6ddb3, 0.8635547576301617, 0
be4d455a-ca92-4440-8516-855de72ee6c7, 0.8635547576301617, 0
bb87e8d5-cea3-4893-b610-c5f6319bba17, 0.8635547576301617, 0
a34e4c40-113a-46af-9de2-ec940d41f756, 0.8635547576301617, 0
307e4b22-b213-4cc4-b288-704fb79aa385, 0.8635547576301617, 0
5680678e-d992-44e5-8934-9b8790b21c3b, 0.8635547576301617, 0
0b4c29a5-a79d-4c91-a6e7-149623d9b711, 0.8635547576301617, 0
e77176f6-77f5-4748-aebc-4c724d5f60c2, 0.8635547576301617, 0
746d3d0c-f8ed-4cdb-8651-57edd1ca8a92, 0.8635547576301617, 0
183a34f2-b51b-4a2d-9303-f3c77d35c0fe, 0.8635547576301617, 0
e5d3c7f5-ca8d-4c8e-8f75-136c013f8410, 0.8635547576301617, 0
ae7a167c-207d-41de-952f-d15077edcc17, 0.8635547576301617, 0
c652dbc3-3c8e-4c32-886e-4b6ad1cd41a8, 0.8635547576301617, 0
6b9173b2-b772-4126-9ba7-ff72585731a7, 0.8635547576301617, 0
4faf5e59-0cd4-4ba2-9017-610a69879f27, 0.8617594254937163, 0
3b2d9404-e4b4-435c-878f-b6caae6f2ca1, 0.8617594254937163, 0
