uuid, score, group
01c845a6-a5cb-4eca-a8b7-ef1d7e3d85b7, 0.44547185325185695, 0
4a04e46d-8de2-4a81-8f12-d852c96b396b, 0.4449323009858004, 0
411ae012-ac5e-4d73-b0b3-5c579319a046, 0.44439715579776295, 0
eef71c65-ea6b-4394-9e5e-4440979f87e9, 0.4433010525361475, 0
23dd30a9-69a0-477f-acb5-da6406fa9ac2, 0.4428944995888826, 0
381af5d9-081f-42cf-a55b-ffb5cb597465, 0.4425734124760602, 0
cd65edc7-40a6-4195-aa72-09578035a0d1, 0.4422565750456133, 0
068f7c4c-6cc7-42f6-a57d-6972758525c4, 0.44163580662748986, 0
8f501749-ea04-424c-974f-10153ff607e2, 0.44097222659432345, 0
e74b5b46-8242-4e70-b228-6cd851adf0c7, 0.4391313271474747, 0
cf22d2a2-c87d-403c-a2a2-a8cc36c3d7f4, 0.4387888342271307, 0
9d349794-ddce-4774-bc3b-efa7bb67cffc, 0.4371833986630185, 0
2310328d-15d3-4acc-bce2-7673f43496a0, 0.4360274850568576, 0
ecb0b6f7-7006-428c-ae25-e2957747cab1, 0.43598467344181463, 0
b9428015-3d08-4816-91f7-ffa582f21be0, 0.43583483278916413, 0
1ef01b7a-3c5b-4289-8361-fe775f82af55, 0.43514984694847625, 0
8be92c04-07ff-492c-bcda-d585bfac9062, 0.43369425203701445, 0
23d8a209-a437-43ee-a95a-82bff9d37c68, 0.4320845667905266, 0
6d55d4b8-26f2-42dc-95aa-bb8bea9b4167, 0.43125194383619775, 0
46aadcf2-35c9-482b-bfb3-5d38ee0327ad, 0.4312283344896667, 0
8c637b3c-234c-4629-8c36-07844b1db26d, 0.43009351189974027, 0
087130ef-de84-4740-9f6c-dedae1b3f1fd, 0.4298626124906665, 0
76ad85ae-6882-47cc-8dca-d7e09df1918e, 0.4288779453446776, 0
4f8534e9-3084-41f7-9e57-0f1d4bad6627, 0.4279789014287747, 0
e399a0e6-0ff2-4a34-899b-714937ec7e45, 0.42754496163953376, 0
399dfd91-4c23-4efb-96a8-e56bc6beeaf2, 0.4262392073807224, 0
39f9384b-927f-46dc-a1b3-bb01c671302d, 0.4261808135969689, 0
934620c6-cf39-4efd-859e-f929aacca422, 0.4251105232208941, 0
688ad469-d5df-40af-a606-0ff18bf1741b, 0.4250777849270377, 0
b6c74978-32f8-4e26-8028-ca6745f80b6a, 0.4243613199576417, 0
0804c932-d407-4464-b655-20a9f45e509d, 0.4243185083425987, 0
f14258e4-3037-4781-b1b6-dfe517bc0b50, 0.42414726188242674, 0
4399bfbd-4cd3-4bd1-b05d-606ffb1ffd45, 0.4239975786254198, 0
f359f8a7-3764-4f4f-8d55-da8a33fd7abb, 0.4238790597058339, 0
b639bf3a-193e-4f8e-826f-66764486859d, 0.4237619573470398, 0
b8ed5d77-7fad-4e81-805d-942ea21b2000, 0.4221993333979705, 0
d386c24f-6d78-4dcd-b1a2-b333494d8d64, 0.42014437587590675, 0
