uuid, score, group
6a6b776d-0db1-471d-ad4d-709eea3ad78b, 1.0, 0
ff94299d-afc0-4d46-945f-c1abe6bba3f9, 0.9802513464991023, 0
311800bd-3b29-4bd7-8328-639e6952a3a9, 0.9712746858168761, 0
89392776-8778-42ef-b113-32ea98b049f9, 0.9694793536804309, 0
eb23530f-a98d-4fcb-a587-801bc24352d2, 0.9676840215439856, 0
eb24dbd4-de10-4ada-9799-6b0171691a35, 0.9389587073608617, 1
3c835327-dbce-4acf-810d-ad537c139a58, 0.9622980251346498, 0
c6962376-4477-4a7f-8a5f-2e252b06b197, 0.9587073608617593, 0
c413a995-f0ed-47df-8785-6a67e01936d1, 0.9569120287253141, 0
52446328-f417-49bd-acc6-851feb81fc75, 0.9299820466786355, 1
8aa942a6-cdbf-4a2f-a513-ac695e5cff8d, 0.9569120287253141, 0
544da2b7-b68f-42d7-894d-f284e908e240, 0.9569120287253141, 0
d6dfae89-4c6a-45c5-964b-7262b9c6bb7f, 0.9299820466786355, 1
cab328b3-7d72-433d-9a42-7aeb5983ab56, 0.955116696588869, 0
dfbe9669-2ffb-4701-bd87-5559b834426e, 0.955116696588869, 0
bf24f779-a199-4afd-8732-7e6b1cbaa666, 0.9281867145421903, 1
57d6bd1a-3c05-4a97-afa1-f7b17be71f07, 0.9533213644524238, 0
76f652d3-a92a-4dec-a64b-462a1ff8487e, 0.9228007181328545, 1
8eba7adb-c39c-4817-8f36-99a03cc9dd88, 0.9533213644524238, 0
cc74b461-029a-4fc1-bbed-32a3d5f0faa9, 0.9533213644524238, 0
874c126b-1ed9-4e18-98cc-5335d0093903, 0.9210053859964092, 1
f6aa0656-70c4-4eb0-b90f-4466c8e2cee6, 0.9515260323159783, 0
823ab0c2-6d85-4f23-b084-edc0b37dfe2b, 0.9515260323159783, 0
d2c6742e-91b6-4522-b87f-8fee5604858a, 0.9210053859964092, 1
89379123-2bc4-4f7c-b29a-66b38ef4e00a, 0.9497307001795332, 0
3375b9b1-ae89-4705-912f-8b641a9f0218, 0.9156193895870735, 1
4771c245-8312-44ef-8c34-8666f3778e26, 0.9479353680430878, 0
9aaac329-f1a4-4812-aafa-a8fd3ec9aaaf, 0.9479353680430878, 0
3c7b7d07-1be5-4bea-8ee6-d61acaa9016f, 0.9138240574506283, 1
ddb37065-e342-421f-a857-6079b90dbd55, 0.9461400359066426, 0
d179844e-3356-4bf6-9518-bcef209e3069, 0.9120287253141831, 1
4e486798-03d3-44bd-8e6c-4741f1c951a6, 0.9461400359066426, 0
ea16a7fb-08e3-4d38-b37c-f1ee1383ffd8, 0.9443447037701974, 0
a4e417f8-1bbc-41bb-b061-1704a1b5d672, 0.9102333931777379, 1
734a98b8-39a9-4206-83d6-d7e04ae2744e, 0.9443447037701974, 0
3cade69b-969c-4043-ba1a-5b7ca9aefe13, 0.9102333931777379, 1
9352b40d-2522-4dc7-bab3-dce9927a0f67, 0.9443447037701974, 0
32f0c74f-557b-4a30-b117-c24571ba059d, 0.9425493716337522, 0
bab9c452-b2fb-405a-8eb3-a3453602b16f, 0.9066427289048473, 1
d9f9aef1-269b-498d-b4fa-c58035ac9026, 0.940754039497307, 0
7a5d9a29-3a75-4f54-ab9e-c73a406d9dbe, 0.9048473967684021, 1
d8651a54-e613-419c-af6b-29ddcfe159b9, 0.940754039497307, 0
0c1dc8cf-4c75-4506-a3cb-fee8c1b739a5, 0.9030520646319568, 1
0268a805-8fac-4f75-9583-1d4ef2ba0560, 0.9389587073608617, 0
645c2b61-99a8-444a-8797-10efb2c89fa3, 0.9389587073608617, 0
b7f34fb8-d342-4f66-9aac-d9016e789c45, 0.9030520646319568, 1
4dc20db3-fd9e-440b-b3aa-7cf2d56644b3, 0.9389587073608617, 0
b326fcc5-c96e-4b53-a5c7-5f3ace27bfdb, 0.9030520646319568, 1
fd69aaa6-db8d-4a68-92c8-b4788dd1e0ac, 0.9389587073608617, 0
d1dd8637-86d7-44c7-bd75-9aa304967154, 0.9389587073608617, 0
d950e562-9fb9-49c1-8234-a3fab37e7e46, 0.9030520646319568, 1
781b1252-d7ee-4656-b3b8-ec615f1369c5, 0.9371633752244164, 0
b6cedc23-1b4b-4819-9b7a-d55f29eaf29c, 0.8994614003590663, 1
ed393493-ec5c-4502-be3b-a404efd3a34d, 0.9371633752244164, 0
8f320686-462e-4980-9220-13c121102213, 0.8994614003590663, 1
3dfa14fd-fc9e-44a4-863f-87e92eeff61b, 0.9353680430879712, 0
f008bc74-b589-4d5d-a87b-338b3f038b5c, 0.9353680430879712, 0
d0aa5ce3-12ca-4274-907c-21c512ad65e7, 0.8994614003590663, 1
66f4a118-354c-42ee-8f84-a7209d402d12, 0.9335727109515258, 0
55c6d92d-69f7-4217-a1dd-6168e232614e, 0.8994614003590663, 1
84487365-c157-4612-8fcb-bdd00ba1969a, 0.9317773788150806, 0
2780cc1f-f9d9-4988-8cde-f109f22af8f3, 0.8994614003590663, 1
301669cf-9fa3-4d0d-bd98-57630a22996c, 0.9317773788150806, 0
f4a962dc-f103-4469-bea1-3b82db2bac54, 0.9317773788150806, 0
bb430616-9275-40ba-af01-d33c2ef0e170, 0.8976660682226212, 1
568759e8-421c-455a-945f-644fcb76b8a3, 0.9317773788150806, 0
318f9ed9-d8ae-4eab-adce-203175009be6, 0.8976660682226212, 1
dd375df1-2062-42ca-90c1-5ed75b08106b, 0.9317773788150806, 0
69767f3f-aa89-4835-bdc8-4e241ef6a34c, 0.8976660682226212, 1
0a2d57ba-88de-4485-8928-02dcda476ad7, 0.9299820466786355, 0
af967639-da32-4c30-8f77-d64a69729bc8, 0.895870736086176, 1
e23a1707-a4ac-4c58-8835-814ace456e36, 0.9299820466786355, 0
5acfdded-883f-45db-ac83-6fb8730364d8, 0.9281867145421903, 0
39a65016-04d3-4b70-9d2a-e928ddb19d3d, 0.895870736086176, 1
758313f1-7e62-49fe-98b5-1fb4ae7fd55d, 0.9281867145421903, 0
948fdd3e-d4b1-4e51-99fd-ae1b586a98c7, 0.8940754039497307, 1
fcc1cdb5-915c-485c-8404-10e16803364e, 0.9281867145421903, 0
b7574758-8f2c-445d-b2e2-022d3e042622, 0.8940754039497307, 1
5592af29-4413-4bc8-ad11-3ab2cf84d3a4, 0.9281867145421903, 0
3e0edae6-b4ee-4032-b475-9247dc0dce2c, 0.926391382405745, 0
57371474-56f6-478a-9aac-47ebeed908f8, 0.8940754039497307, 1
43ad7c41-4d29-440d-9653-8656555a4d41, 0.926391382405745, 0
ea43430c-890a-4d05-af59-b6c842e73cc4, 0.8922800718132854, 1
62c67bcc-621b-47af-9a45-fb49b844f2c3, 0.926391382405745, 0
74e8d712-4e3c-4f50-9439-c0b861a27211, 0.8904847396768402, 1
43cd1179-6112-4c5d-a497-d4eadb93abeb, 0.9245960502692998, 0
4e4753b8-e98d-4931-831b-1806aa503a00, 0.8904847396768402, 1
698474bf-693d-4002-ba97-069d8740176b, 0.9245960502692998, 0
e6320dfb-80d2-4ce7-ae08-7805065d7714, 0.9245960502692998, 0
10837b90-ab53-43ac-97b9-c11f938ffd33, 0.8886894075403948, 1
23314a17-3189-4d66-a2f9-1f60954bbb1a, 0.9245960502692998, 0
1b449121-6c35-4590-b161-288775b996ed, 0.8886894075403948, 1
00111e0e-37a3-490e-b7b1-fad410439769, 0.9228007181328545, 0
5d0c9ecf-9fa4-4859-ad3f-9e38548fc1a0, 0.8886894075403948, 1
3f058d83-02ab-41ca-8114-9bc5e1f5e93d, 0.9228007181328545, 0
07fc084a-0a63-433b-abf5-2aaf710e79eb, 0.8886894075403948, 1
853b098d-6c0d-43ec-9983-81d539827284, 0.9228007181328545, 0
fb8e22df-52bb-424a-b0b7-30f87ba90364, 0.9228007181328545, 0
9a818c08-d5da-4827-a1ce-bff702c1e9cc, 0.8886894075403948, 1
09900be8-8ca6-47c7-8a89-4654835a77b2, 0.9210053859964092, 0
a2ded55b-37aa-4c48-9010-36ca6011e02c, 0.8868940754039496, 1
2b3721f4-277a-4ff9-ba80-4419c3eb06b6, 0.9210053859964092, 0
0cb2b86c-9a3d-4c7b-9312-b84a44a3775d, 0.8868940754039496, 1
49e51f52-4835-4de6-ad6c-e9ac9d7f3933, 0.9210053859964092, 0
3970cfa4-c30d-46f7-b864-0035fa4c1a98, 0.8850987432675044, 1
4d850853-9534-4960-88f8-a52e571565dc, 0.9210053859964092, 0
7ff6d911-6016-4653-a974-f05e6083f79f, 0.9192100538599639, 0
0e1a1f50-348e-4f2e-bc28-8769e3d03ba9, 0.8850987432675044, 1
d75ae0eb-3b1e-415f-af3b-c7cba281f489, 0.9192100538599639, 0
c7f44cc7-d8f2-4c50-9f4e-e1e608a03240, 0.8850987432675044, 1
c2b9bc1d-a60e-495c-b90e-0fd29e668c27, 0.9192100538599639, 0
d6c13ad5-ff05-41b1-9ee5-4504ae571b19, 0.8833034111310591, 1
e8359ed1-1537-4d5a-8fc5-b6207e7f70b1, 0.9192100538599639, 0
c6766725-021b-42f7-bcc7-09757628e21b, 0.881508078994614, 1
b7bef62f-b95f-44a8-9577-e8cbfdcbc603, 0.9192100538599639, 0
2e4b6768-48d7-4e7c-888f-863a3caba189, 0.9174147217235187, 0
210d8827-7415-4a4a-b905-5b504a2d5e49, 0.881508078994614, 1
395d4881-afe3-4a3d-909f-f0fe555e8cd6, 0.9174147217235187, 0
1aa76a61-bd4b-43a3-91ed-3aa4cf3f6dd9, 0.881508078994614, 1
ce34f873-7f44-473b-878c-62843589d9d0, 0.9174147217235187, 0
15efabcf-7ed4-4162-88a0-48b03cfa5880, 0.8797127468581688, 1
ea13afb4-ec48-4bb8-87c8-424cd6d051ae, 0.9174147217235187, 0
c9c8619e-67cb-4f52-9b57-791b7c2c7ed1, 0.8797127468581688, 1
e3618f12-3960-43c9-b570-8f3e34005e00, 0.9156193895870735, 0
faa38c67-2e99-48aa-85fd-e8d403f8abda, 0.8779174147217235, 1
fdd207ae-6147-49ec-93dd-4853e8843a96, 0.9156193895870735, 0
e2073888-3e4c-4328-8395-fdc625fe74f8, 0.9156193895870735, 0
e3ee423b-065f-4315-8c4f-ac8c90386815, 0.8779174147217235, 1
a87a18d3-6348-4100-a628-9303740d4fab, 0.9156193895870735, 0
eaed5661-ae73-4bb8-9ef1-8976207044e7, 0.8779174147217235, 1
9a23b3a6-fe0d-44ee-bb0d-0e4b42f80a9e, 0.9156193895870735, 0
6910e549-fba9-4503-9f29-895e416b8616, 0.8779174147217235, 1
461cd0dc-6912-4758-941a-4109f689d637, 0.9156193895870735, 0
15eddab9-c2b1-47ef-859c-b8d823fbc3fd, 0.8761220825852782, 1
38829e77-4006-40cb-9ac0-3c0c0137545f, 0.9156193895870735, 0
1235f15e-d79b-4752-af87-8dc11d1e378a, 0.8761220825852782, 1
f948768a-73c3-4ad0-a2bb-f6167173a576, 0.9138240574506283, 0
e56fc855-4bec-4e8f-bf52-325c799168fd, 0.9138240574506283, 0
9baca19b-52b2-423e-913f-4e785b61d2d5, 0.8761220825852782, 1
c689f055-5a6a-4c2a-99dc-15c7d528be23, 0.9138240574506283, 0
98f58116-7529-49da-af6c-830dfd20677e, 0.8761220825852782, 1
6ae40e60-b601-4643-a1be-3fc771bcdf60, 0.9138240574506283, 0
946d717a-3a48-4335-b5b7-0179469d83f5, 0.8743267504488329, 1
305be51b-20e1-4eed-9682-9afd7ec17278, 0.9138240574506283, 0
7c66eccc-d1ce-4c07-97c0-7c39394d8efd, 0.8743267504488329, 1
bf19bde3-0241-48db-a608-6d0f8397e9e3, 0.9138240574506283, 0
9e175153-6b9e-467f-a709-fe25f11cd056, 0.8725314183123877, 1
4d8a7688-9344-47f7-b30b-2f0e1be69ef8, 0.9138240574506283, 0
85b52ebe-2a09-4dba-826b-fda7a247a3e1, 0.9138240574506283, 0
ecbf3261-e978-45c1-9712-77af6026d18b, 0.8725314183123877, 1
3663508f-a780-411e-be33-a4cc78adbaac, 0.9138240574506283, 0
a7faa260-5a72-47fc-9f48-b2aed4f55847, 0.8725314183123877, 1
4db2f4c3-144d-43c2-9f18-7f36a87ab77f, 0.9138240574506283, 0
6ab1852e-4b46-4eb8-975b-1e951fa053fd, 0.8707360861759424, 1
f7a5857b-3499-4b84-853b-f25e27e8acb3, 0.9120287253141831, 0
468c10d1-a18c-470a-9cd1-d1da6ad11150, 0.8707360861759424, 1
ab309def-6875-4fe3-8d84-2b0313015dda, 0.9120287253141831, 0
868f7c72-6b50-457f-9c10-157a9efe3235, 0.8707360861759424, 1
8b5c1987-ddc0-4af4-b150-c707abdd913a, 0.9120287253141831, 0
0d7aed38-1877-44e0-b96e-1eff5377e697, 0.9120287253141831, 0
751da3b6-2a4f-4d9b-be1e-3df8544cadc8, 0.8707360861759424, 1
fe4b9694-b84b-4889-b606-3528d7fe35c8, 0.9120287253141831, 0
1d05f8fc-f349-4c25-9d7e-a6cc58325f4a, 0.8707360861759424, 1
64b92aea-afb7-4127-bd46-5582eec04700, 0.9120287253141831, 0
2e5521f0-9618-40f6-b266-a2d02703ac01, 0.8707360861759424, 1
e0e8962a-ad2d-4e48-8d7c-79ae4447d02d, 0.9120287253141831, 0
350eb826-61fe-412a-8a8a-0244d5ce3ef9, 0.8707360861759424, 1
75716e96-ad86-4a0c-8789-c455c990db78, 0.9102333931777379, 0
b807e663-b163-4512-a7ce-a1ab7f54a0fd, 0.8707360861759424, 1
3181a74b-8b48-4c4c-95ef-8cc81630540c, 0.9102333931777379, 0
8b08e32c-be77-4166-adb8-0799722ab7e3, 0.8707360861759424, 1
d7c9b219-86fa-4b8d-9c48-81cf56dbd224, 0.9102333931777379, 0
c314aec8-55ca-4f6e-9bb5-113008857fe7, 0.9084380610412927, 0
b7d7db8b-eb89-40ab-8000-045f100c21dc, 0.8707360861759424, 1
112ab98f-fd2c-431c-83b5-6f948be81ebc, 0.9084380610412927, 0
c159f81c-37f6-46f9-9b88-af17519e1278, 0.8689407540394972, 1
38a3ae62-1e37-4257-8597-0e9977ef05ec, 0.9084380610412927, 0
c6956692-dc16-4cbd-bf15-163fd8276472, 0.867145421903052, 1
ac594381-be6f-4ec8-91c4-fb5d9a9f05b2, 0.9066427289048473, 0
88863fe4-2c5f-464c-8aeb-c8f8df667d80, 0.8653500897666069, 1
fcef6202-eaa6-44a2-8482-8ec00bf21aeb, 0.9066427289048473, 0
9dc40aad-7ca4-442d-9d67-51d3773095ed, 0.8653500897666069, 1
e2032682-c6f6-4580-a608-dd796d5ce1d5, 0.9066427289048473, 0
d3429920-e512-44ac-9bc8-b9e9d538f9ec, 0.9066427289048473, 0
c785b06b-7887-4526-9b6b-c49b7d8c3a46, 0.8653500897666069, 1
75ed8ad5-ae84-42b7-bbea-e82e7fa7c16b, 0.9066427289048473, 0
e3269344-7cb3-4e5d-bf5d-5411728a7242, 0.8653500897666069, 1
7ad4ba41-40e0-4779-8089-9e9dc344e980, 0.9066427289048473, 0
bce5a343-f08d-49a0-9a07-49f18c3668ba, 0.8635547576301617, 1
575f79ca-3716-43aa-b5f7-c656b12579b2, 0.9066427289048473, 0
d2602a4f-27b8-47e3-a2a1-fbfa3f500c94, 0.8635547576301617, 1
5611e9f9-7001-4171-84c9-3a470268b51e, 0.9066427289048473, 0
1e8254d0-7147-43fa-94eb-478cd2f5b1c6, 0.8635547576301617, 1
b35e2643-b9de-4e63-bf62-6af091bcffc3, 0.9066427289048473, 0
ff857253-30dd-4318-ad74-a56399023818, 0.8635547576301617, 1
6dd4d9e0-1f1e-47df-a563-5f344ad86a3d, 0.9048473967684021, 0
c34f03f1-b7b7-4db3-9d1e-d1104fac91ef, 0.9048473967684021, 0
0ed016e4-6c96-4c0b-8d4c-1b9e83357664, 0.8635547576301617, 1
708e26bd-ae7b-4c55-a9f6-d35ebb86fcfd, 0.9048473967684021, 0
24c871e1-9595-4bc4-a009-4a0309439399, 0.8635547576301617, 1
eb873fa7-2d2c-4ccd-87a5-c57a0688ae7f, 0.9048473967684021, 0
eff26605-1ff7-4ab8-bf7b-29c4af708a08, 0.8617594254937163, 1
018f406a-333b-49ec-92cb-b0a1641dce8b, 0.9030520646319568, 0
e7c02bbf-a218-4019-8c3d-528c069eba05, 0.8617594254937163, 1
f65b9017-70d2-413d-9151-e8f4396e1454, 0.9030520646319568, 0
1b846bd8-84c1-4df5-9986-8a4c6a63ac13, 0.8617594254937163, 1
c71af380-e941-4153-942b-867f7f2a817c, 0.9030520646319568, 0
2b98ebd8-aecb-40d3-8547-e770593c0195, 0.8617594254937163, 1
